EmployeeNumber,Attrition,Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
544,0,0.9143916939470557,-1.8981337074675784,0.4864644015105804,-0.8916882501868245,-1.5756862740979403,0.29338373169557885,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-1.0067229380983271,-0.35866440212036016,0.12286069757234411,1.5362156497632007,2.346151056253851,1.1914379855160337,1.4159910129545328,0.1557070814399298,-1.0778621289498782,-0.942512647787996,-0.9733423721381878,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,-0.816496580927726,0.816496580927726,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,1.0882323412438057,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
546,0,1.497273361048197,1.2052650196083678,-0.4347628870993397,-0.8916882501868245,1.1697805251007627,-2.184075081334754,0.3796721288811475,1.7496101475022634,1.1532535902386967,1.749397434903258,-0.255010528469118,-0.27759434772997477,-0.5732416262379573,-0.42623001504290287,1.1914379855160337,-0.9320143892374165,-0.6201892226844657,-2.4938204216722384,-0.026393511770457165,-0.11727146504788616,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,3.662207627358443,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,1.0882323412438057,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
547,0,0.6368756848523248,-0.3561866959735779,1.6587145799833685,-0.8916882501868245,-1.5756862740979403,1.1575330687869791,0.3796721288811475,-0.05778754527941421,0.24620020465769926,-0.19324549329523302,0.10281830211358957,-0.27759434772997477,-1.2926774131267929,-0.42623001504290287,-0.6589728319256667,0.24198831185855807,0.1557070814399298,0.33809616377248186,-0.026393511770457165,-0.9733423721381878,-0.337099931231621,2.075297377672938,-1.562889295765913,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,1.86960232243028,-0.9189214123677304,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
548,0,-0.7095818582381554,-1.140145102840474,-1.0316074699401947,0.08504925188071055,0.2546249253678617,-1.1188773728648684,-2.432005601372186,-0.05778754527941421,1.1532535902386967,0.2439139294812469,1.1306730892547032,-0.27759434772997477,1.3191023415904777,2.346151056253851,0.26623257679518353,-0.9320143892374165,-0.6201892226844657,0.33809616377248186,-0.026393511770457165,-0.9733423721381878,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,3.0229010957162923,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,-0.9189214123677304,1.4586499149789454,0.6282411217206918,-0.6282411217206918
549,0,2.075757954266795,-0.707051953261762,0.11438560306990993,0.08504925188071055,-1.5756862740979403,-1.2603755747262435,0.3796721288811475,2.6533089938931025,-1.5679065665042957,2.001014889882375,-1.808812980452889,0.9237707881769818,-1.2926774131267929,-0.42623001504290287,1.1914379855160337,-0.9320143892374165,1.707499689688721,-2.4938204216722384,2.100769248412604,2.0956397277388885,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,3.662207627358443,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,1.0882323412438057,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
550,0,1.0028881781966452,1.2001662021905892,1.1250417070628531,0.08504925188071055,0.2546249253678617,0.9894426338238116,0.3796721288811475,-0.05778754527941421,0.24620020465769926,-0.11156877888804115,1.2247019750912833,-0.27759434772997477,-0.25124537657134777,-0.42623001504290287,0.26623257679518353,0.24198831185855807,1.707499689688721,-1.0778621289498782,0.7747243810088977,-0.9733423721381878,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,-0.8374896350934076,-0.3482548844322107,1.4724481139503225,-0.24305927219151896,-0.31409347099260015,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,3.0229010957162923,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,1.86960232243028,-0.9189214123677304,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
551,0,0.6368756848523248,1.0756858151493875,1.6191042775119346,1.0617867539482457,1.1697805251007627,1.0238120709025365,-1.0261667362455194,-0.05778754527941421,1.1532535902386967,-0.20418977197824792,-1.604646493056774,-1.0785044383346125,-1.2926774131267929,-0.42623001504290287,1.1914379855160337,2.5899937140505074,0.9316033855643254,1.754054456494842,0.177344441121138,-0.9733423721381878,-0.337099931231621,2.075297377672938,-1.562889295765913,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,-0.8374896350934076,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,3.183765637788629,1.224744871391589,-1.224744871391589,3.1970883700331973,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,1.0882323412438057,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
554,1,-1.5947496794594676,1.1618930256008215,-1.505349666976496,-1.8684257522543597,-1.5756862740979403,-0.027087431293190228,0.3796721288811475,-0.9614863916702531,-0.6608531809232983,-0.7241647875825663,0.9399108822226261,-0.6780493930322936,0.3329028369915253,-0.42623001504290287,-0.6589728319256667,-0.9320143892374165,0.9316033855643254,0.33809616377248186,-0.026393511770457165,-0.11727146504788616,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,-1.3740508422516025,1.515243916193211,-0.13678822577626595,-0.8374896350934076,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,3.183765637788629,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,4.087889843610512,-0.534873105367193,-0.9189214123677304,1.4586499149789454,-1.5917455343596372,1.5917455343596372
555,1,-0.21019067973652353,-1.2438480117705566,-0.041631410602158754,-0.8916882501868245,1.1697805251007627,-1.903106588093318,-2.432005601372186,-0.9614863916702531,0.24620020465769926,-1.1891969374646403,0.017645728062036615,-1.0785044383346125,0.3329028369915253,-0.42623001504290287,1.1914379855160337,0.24198831185855807,0.1557070814399298,-1.0778621289498782,-0.942512647787996,-0.11727146504788616,-0.337099931231621,2.075297377672938,-1.562889295765913,-0.21160368475757949,-1.3740508422516025,1.515243916193211,-0.13678822577626595,-0.8374896350934076,2.8714600848467184,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,4.087889843610512,1.86960232243028,-0.9189214123677304,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
556,0,0.2351004206837033,1.2052650196083678,-1.0316074699401947,-0.8916882501868245,1.1697805251007627,-1.1888037356585701,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-1.6753901493162418,-0.0014145263522978798,-0.6780493930322936,1.9423059669967295,2.346151056253851,0.26623257679518353,0.24198831185855807,0.1557070814399298,0.33809616377248186,-1.4784079885513208,-0.9733423721381878,-0.337099931231621,2.075297377672938,-1.562889295765913,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,-0.816496580927726,0.816496580927726,-0.3127845978150477,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,1.0882323412438057,-0.6855654600401044,-1.5917455343596372,1.5917455343596372
558,0,0.4408896964405842,1.1085899182517482,-1.0316074699401947,1.0617867539482457,0.2546249253678617,0.6995412037116295,0.3796721288811475,2.6533089938931025,0.24620020465769926,1.8788289544643992,0.11377066143331445,-1.0785044383346125,-0.25124537657134777,-0.42623001504290287,1.1914379855160337,-0.9320143892374165,-0.6201892226844657,0.33809616377248186,1.6293589179020018,-0.11727146504788616,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,-1.3740508422516025,1.515243916193211,-0.13678822577626595,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,3.662207627358443,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,1.0882323412438057,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
560,0,-1.278060542777346,1.0544714839367233,1.397995435129415,0.08504925188071055,-1.5756862740979403,1.091407359765623,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-0.8805749538450833,-2.1875645049886057,-0.6780493930322936,1.7436762254776932,2.346151056253851,-0.6589728319256667,1.4159910129545328,0.1557070814399298,-2.4938204216722384,-0.5622888525337819,-0.9733423721381878,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,1.86960232243028,-0.9189214123677304,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
562,0,-0.7095818582381554,1.1107583707890902,-0.6954820319532932,0.08504925188071055,0.2546249253678617,-0.4959618225327607,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-1.3612850930973794,0.5098418908900585,0.523315742874663,0.049961999168294455,-0.42623001504290287,0.26623257679518353,0.24198831185855807,0.1557070814399298,-2.4938204216722384,-0.026393511770457165,-0.11727146504788616,2.966479394838265,-0.48185865349153717,-1.562889295765913,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,-0.816496580927726,0.816496580927726,-0.3127845978150477,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,1.0882323412438057,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
564,0,-0.8445096155615676,0.5790754646785661,-0.6954820319532932,1.0617867539482457,-0.6605306743650393,1.1900645320238963,-1.0261667362455194,0.8459113011114247,0.24620020465769926,1.2567067286323599,0.9075245311514025,-0.6780493930322936,0.8520033846336441,-0.42623001504290287,0.26623257679518353,-0.9320143892374165,-0.6201892226844657,0.33809616377248186,0.7747243810088977,-0.9733423721381878,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,-0.8374896350934076,-0.3482548844322107,1.4724481139503225,-0.24305927219151896,-0.31409347099260015,-0.816496580927726,0.816496580927726,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,4.168333000133267,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,1.0882323412438057,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
565,1,-0.8445096155615676,-0.7581405044251466,1.4915166961003588,2.038524256015781,0.2546249253678617,0.3790700407228632,-1.0261667362455194,-0.9614863916702531,-0.6608531809232983,-1.0692575968906752,0.6511177323112115,0.9237707881769818,0.3329028369915253,-0.42623001504290287,-0.6589728319256667,-0.9320143892374165,-0.6201892226844657,1.754054456494842,-0.942512647787996,-0.11727146504788616,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,-0.8374896350934076,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,3.183765637788629,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,1.0882323412438057,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
566,1,-2.5129693082309115,-0.48386781198502415,-1.0316074699401947,-0.8916882501868245,-1.5756862740979403,-0.5528169885097346,-1.0261667362455194,-0.9614863916702531,1.1532535902386967,-1.0586531402139403,0.6628964075655144,-0.6780493930322936,-0.9191105339903898,-0.42623001504290287,0.26623257679518353,-0.9320143892374165,0.1557070814399298,1.754054456494842,-1.4784079885513208,-0.9733423721381878,-0.337099931231621,-0.48185865349153717,0.639840584172622,4.725815626252609,-1.3740508422516025,-0.6599597525607148,-0.13678822577626595,-0.8374896350934076,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,3.183765637788629,-0.816496580927726,0.816496580927726,-0.3127845978150477,5.221994903217616,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,-0.9189214123677304,1.4586499149789454,0.6282411217206918,-0.6282411217206918
567,0,-0.7095818582381554,1.1085899182517482,1.3482691212331286,1.0617867539482457,0.2546249253678617,0.29338373169557885,0.3796721288811475,0.8459113011114247,-1.5679065665042957,0.7299973141389164,-2.2632927151711346,-1.0785044383346125,-1.2926774131267929,-0.42623001504290287,0.26623257679518353,-0.9320143892374165,0.1557070814399298,0.33809616377248186,0.6487547716317403,1.594870349132717,2.966479394838265,-0.48185865349153717,-1.562889295765913,-0.21160368475757949,-1.3740508422516025,1.515243916193211,-0.13678822577626595,-0.8374896350934076,-0.3482548844322107,-0.6791410784025343,4.114222802461321,-0.31409347099260015,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,1.8732865381429853,-0.2446249870365339,-0.534873105367193,1.0882323412438057,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
568,0,1.8682386268061175,-1.7627842115276602,1.6587145799833685,0.08504925188071055,-1.5756862740979403,-0.33150756590850294,-1.0261667362455194,1.7496101475022634,1.1532535902386967,1.5096289291606968,0.9492271858955166,0.12286069757234411,-0.9191105339903898,-0.42623001504290287,0.26623257679518353,0.24198831185855807,0.1557070814399298,-1.0778621289498782,-1.4784079885513208,-0.9733423721381878,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,-1.3740508422516025,1.515243916193211,-0.13678822577626595,-0.8374896350934076,2.8714600848467184,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,-0.816496580927726,0.816496580927726,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,3.662207627358443,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,1.86960232243028,-0.9189214123677304,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
569,0,1.3389873882118941,0.7436106621890355,1.6587145799833685,1.0617867539482457,-0.6605306743650393,1.0238120709025365,-1.0261667362455194,1.7496101475022634,0.24620020465769926,1.7934062137896243,-0.41544659140742124,-1.0785044383346125,0.049961999168294455,-0.42623001504290287,-0.6589728319256667,0.24198831185855807,-0.6201892226844657,0.33809616377248186,2.0095827131562163,2.4509412562230186,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,-0.816496580927726,0.816496580927726,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,3.662207627358443,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,1.0882323412438057,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
571,0,-0.7095818582381554,0.7668899464297392,-1.0316074699401947,0.08504925188071055,0.2546249253678617,-0.7300513598108507,0.3796721288811475,-0.9614863916702531,1.1532535902386967,-1.0586531402139403,-0.8261467798861745,-1.0785044383346125,-0.25124537657134777,-0.42623001504290287,0.26623257679518353,-0.9320143892374165,-0.6201892226844657,-1.0778621289498782,0.889725624247082,1.429952502512088,2.966479394838265,-0.48185865349153717,-1.562889295765913,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,-0.8374896350934076,-0.3482548844322107,1.4724481139503225,-0.24305927219151896,-0.31409347099260015,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,-0.9189214123677304,1.4586499149789454,0.6282411217206918,-0.6282411217206918
573,0,2.075757954266795,1.2143999509978063,1.6191042775119346,0.08504925188071055,0.2546249253678617,0.737326320900294,-1.0261667362455194,0.8459113011114247,-1.5679065665042957,1.0298928353606567,-2.2880690904151466,0.523315742874663,1.0913940357237397,-0.42623001504290287,1.1914379855160337,-0.9320143892374165,1.707499689688721,1.754054456494842,1.4970805589122105,2.28602340960239,-0.337099931231621,2.075297377672938,-1.562889295765913,-0.21160368475757949,-1.3740508422516025,1.515243916193211,-0.13678822577626595,-0.8374896350934076,2.8714600848467184,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,1.8732865381429853,-0.2446249870365339,-0.534873105367193,1.0882323412438057,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
574,0,1.0895214394500088,0.5744547106749821,-1.0316074699401947,-0.8916882501868245,-1.5756862740979403,0.11441077056818495,0.3796721288811475,-0.05778754527941421,1.1532535902386967,-0.03231249456970641,-0.7810573370080107,0.9237707881769818,-0.5732416262379573,-0.42623001504290287,0.26623257679518353,2.5899937140505074,-0.6201892226844657,0.33809616377248186,-0.026393511770457165,-0.9733423721381878,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,-0.8374896350934076,-0.3482548844322107,1.4724481139503225,-0.24305927219151896,-0.31409347099260015,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,3.0229010957162923,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,1.86960232243028,-0.9189214123677304,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
575,0,1.0028881781966452,0.6140415374928417,-1.0316074699401947,0.08504925188071055,-1.5756862740979403,-0.6107551749070009,0.3796721288811475,1.7496101475022634,0.24620020465769926,1.8637302989756674,-2.6320449775677104,1.3242258334793007,-0.5732416262379573,-0.42623001504290287,0.26623257679518353,-0.9320143892374165,-0.6201892226844657,-2.4938204216722384,-0.5622888525337819,-0.9733423721381878,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,-0.816496580927726,0.816496580927726,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,4.168333000133267,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,1.0882323412438057,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
577,0,-0.09426955166366942,-2.3321917210121774,1.3482691212331286,0.08504925188071055,1.1697805251007627,-0.9182554746647825,-2.432005601372186,-0.9614863916702531,0.24620020465769926,-0.3050171919824853,0.7289907603648079,-1.0785044383346125,0.049961999168294455,-0.42623001504290287,0.26623257679518353,-0.9320143892374165,-0.6201892226844657,0.33809616377248186,-0.026393511770457165,1.0143927182504924,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,-0.816496580927726,0.816496580927726,-0.3127845978150477,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,-0.9189214123677304,1.4586499149789454,0.6282411217206918,-0.6282411217206918
578,0,1.649695523961881,-0.3112912527946848,0.25200236211931026,1.0617867539482457,0.2546249253678617,-1.1888037356585701,0.3796721288811475,-0.05778754527941421,0.24620020465769926,-0.47434716529282245,1.0412405306583996,1.7246808787816195,-1.2926774131267929,-0.42623001504290287,0.26623257679518353,-0.9320143892374165,0.1557070814399298,0.33809616377248186,-1.4784079885513208,-0.9733423721381878,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,2.162331074483201,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,-0.9189214123677304,1.4586499149789454,0.6282411217206918,-0.6282411217206918
579,0,-0.21019067973652353,1.001848158361928,-1.0316074699401947,1.0617867539482457,1.1697805251007627,-0.027087431293190228,-1.0261667362455194,-0.9614863916702531,0.24620020465769926,-0.9434155932878321,-0.575546655308526,0.12286069757234411,-0.9191105339903898,-0.42623001504290287,0.26623257679518353,0.24198831185855807,0.1557070814399298,0.33809616377248186,0.35383028348375706,1.2395688206485869,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,-0.816496580927726,0.816496580927726,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,2.0085433964299764,-0.5338211638414452,-0.2446249870365339,1.86960232243028,-0.9189214123677304,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
580,0,1.0028881781966452,0.7790712411048148,0.4864644015105804,0.08504925188071055,0.2546249253678617,1.2222517405133182,-1.0261667362455194,0.8459113011114247,1.1532535902386967,0.8435586544501753,-0.07388491970137434,-0.27759434772997477,1.0913940357237397,-0.42623001504290287,0.26623257679518353,0.24198831185855807,0.1557070814399298,0.33809616377248186,-0.5622888525337819,-0.11727146504788616,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,-1.3740508422516025,1.515243916193211,-0.13678822577626595,-0.8374896350934076,2.8714600848467184,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,1.224744871391589,-1.224744871391589,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,1.8732865381429853,-0.2446249870365339,-0.534873105367193,1.0882323412438057,-0.6855654600401044,-1.5917455343596372,1.5917455343596372
581,0,-0.5789382532193352,0.9677097834268883,0.3751047479238639,-1.8684257522543597,0.2546249253678617,-1.903106588093318,0.3796721288811475,0.8459113011114247,-0.6608531809232983,1.0849023725809877,0.27196189961314693,-0.6780493930322936,2.3158728461331326,2.346151056253851,1.1914379855160337,0.24198831185855807,2.4833959938131165,1.754054456494842,1.093463577138677,-0.9733423721381878,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,1.194044628251987,-0.3482548844322107,-0.6791410784025343,-0.24305927219151896,-0.31409347099260015,-0.816496580927726,0.816496580927726,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,-0.2730593406363751,3.0229010957162923,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,1.86960232243028,-0.9189214123677304,-0.6855654600401044,0.6282411217206918,-0.6282411217206918
582,1,-0.32947230445744813,0.9712771564390021,0.9242532380931132,-1.8684257522543597,-0.6605306743650393,-0.33150756590850294,0.3796721288811475,0.8459113011114247,0.24620020465769926,1.454450745440372,1.1195505939415868,1.7246808787816195,-0.9191105339903898,-0.42623001504290287,1.1914379855160337,-0.9320143892374165,-0.6201892226844657,1.754054456494842,0.35383028348375706,1.594870349132717,-0.337099931231621,-0.48185865349153717,0.639840584172622,-0.21160368475757949,0.7277751079147405,-0.6599597525607148,-0.13678822577626595,-0.8374896350934076,-0.3482548844322107,1.4724481139503225,-0.24305927219151896,-0.31409347099260015,-0.816496580927726,0.816496580927726,-0.3127845978150477,-0.19149769743816367,-0.4624638714212627,3.662207627358443,-0.3308080444368773,-0.23990405756162686,-0.49787323578739656,-0.5338211638414452,-0.2446249870365339,-0.534873105367193,1.0882323412438057,-0.6855654600401044,-1.5917455343596372,1.5917455343596372
